id_compra,cliente,producto,categoria,precio,fecha_compra
25524,Alfonso Juan Cortés Melo,Toallas de Cocina Scott,Limpieza,5054.16,2025-08-14
25525,Hernán Mora López,Papel Higiénico Familia,Limpieza,19356.65,2025-04-30
25526,Estiven Niño Rentería,Papel Higiénico Familia,Limpieza,19908.05,2024-11-08
25527,Carlos Jesús Lozano,Papel Higiénico Familia,Limpieza,16432.7,2024-11-22
25528,María Johanna Niño Pérez,Aceite Premier,Alimentos,6418.64,2024-12-24
25529,Adriana Medina,Lavaloza Axion,Limpieza,5492.19,2025-07-26
25530,Luis Barrios,Lavaloza Axion,Limpieza,4892.4,2025-10-11
25531,Consuelo García Díaz,Lentejas Ramo,Granos,16542.28,2025-07-02
25532,Alberto Pacheco,Coca-Cola,Bebidas,29142.16,2025-07-09
25533,Alberto Martínez Jiménez,Té Lipton Durazno,Bebidas,9365.03,2025-01-22
25534,Santiago Andrés Bautista Castro,Desinfectante Fabuloso,Limpieza,18182.59,2025-01-13
25535,Edinson Muñoz,Suavitel,Limpieza,5708.03,2025-01-08
25536,Olga Rodríguez,Agua Cristal,Bebidas,13330.27,2025-03-27
25537,José Galeano Parra,Coca-Cola,Bebidas,22672.33,2025-09-01
25538,Jorge Carrillo Pineda,Harina Pan,Alimentos,23376.17,2025-09-22
25539,Henry Alexander Valencia,Jugo Hit,Bebidas,23210.97,2024-12-17
25540,Alberto Correa Vega,Garbanzo,Granos,28039.42,2025-05-19
25541,Elena Pérez Espinosa,Arveja Verde,Granos,19673.38,2025-05-06
25542,Esteban Restrepo Ibarra,Fríjoles Diana,Alimentos,27028.71,2025-09-07
25543,María Ángela Martínez López,Avena,Granos,23151.28,2025-02-17
25544,Miguel Alberto Ríos,Detergente Ariel,Limpieza,20651.21,2024-11-26
25545,Hernán López,Fríjoles Diana,Alimentos,12753.91,2025-05-04
25546,Vilma Nubia Becerra López,Detergente Ariel,Limpieza,20388.79,2025-04-19
25547,Rafael Buitrago,Agua Brisa con gas,Bebidas,27962.66,2025-03-18
25548,Ximena Aguirre,Arveja Verde,Granos,20387.87,2025-05-02
25549,María Ruiz,Arroz Roa,Alimentos,2273.77,2025-02-27
25550,Ana Adriana Salazar,Sal Refisal,Alimentos,29428.55,2025-10-13
25551,Angie Luz Ardila,Toallas de Cocina Scott,Limpieza,12634.71,2025-08-27
25552,Francisco Calderón,Leche Alquería,Bebidas,4245.26,2025-06-27
25553,Stella Patricia Romero,Lavaloza Axion,Limpieza,4999.12,2025-01-19
25554,Cristian Óscar Romero,Maíz Blanco,Granos,22312.24,2025-08-29
25555,Michel Verónica Herrera,Papel Higiénico Familia,Limpieza,27928.77,2025-06-12
25556,Patricia Lucía Peña Pedraza,Fríjol Cargamanto,Granos,22272.84,2025-04-21
25557,José Dairo Vergara Pérez,Fríjol Cargamanto,Granos,10879.21,2025-01-20
25558,Natalia Hilda Cruz,Harina Pan,Alimentos,9082.22,2024-11-27
25559,Yineth Suárez Cabrera,Jabón Rey,Limpieza,7453.34,2025-04-22
25560,Mauricio Torres,Maíz Blanco,Granos,26319.7,2025-04-17
25561,Esteban José Mercado,Garbanzo,Granos,8185.8,2025-02-08
25562,María Ramírez Soto,Toallas de Cocina Scott,Limpieza,25643.45,2025-05-27
25563,Marcela Pilar Velandia,Té Lipton Durazno,Bebidas,8188.21,2025-10-11
25564,Mauricio Rincón Aguilar,Fríjol Cargamanto,Granos,2221.82,2025-04-04
25565,Manuela Nancy Restrepo,Fríjoles Diana,Alimentos,22977.86,2024-11-05
25566,Dary Mosquera,Leche Alquería,Bebidas,4184.63,2024-10-28
25567,Anderson Óscar Zapata Sanabria,Gaseosa Postobón Manzana,Bebidas,16900.79,2025-06-28
25568,Jaime Alexander Medina Campo,Azúcar Manuelita,Alimentos,28943.88,2025-10-15
25569,Jonathan Rincón Bermúdez,Atún Van Camps,Alimentos,4488.23,2025-08-31
25570,Óscar Jonathan Gómez,Cloro Clorox,Limpieza,12087.35,2024-12-19
25571,Enrique José Andrade,Desinfectante Fabuloso,Limpieza,20449.44,2024-11-29
25572,Martín Mauricio Moreno,Fríjol Cargamanto,Granos,21991.43,2024-12-09
25573,Marlon Jhan Barrera,Maíz Blanco,Granos,10184.4,2025-09-26
25574,Daniel Cristian García Salas,Papel Higiénico Familia,Limpieza,29806.84,2025-04-13
25575,Mónica Puentes,Aceite Premier,Alimentos,13657.72,2025-03-01
25576,Carlos Andrés Díaz,Agua Cristal,Bebidas,20921.38,2025-08-27
25577,Sindy Torres Rentería,Suavitel,Limpieza,24236.44,2025-01-15
25578,José Anderson Vélez Moreno,Fríjoles Diana,Alimentos,15469.79,2025-07-26
25579,Enrique Luis Rodríguez Arias,Aceite Premier,Alimentos,22309.1,2025-07-28
25580,Claudia Natalia Díaz,Leche Alquería,Bebidas,4518.53,2024-11-14
25581,Jesús Caicedo,Arveja Verde,Granos,4924.52,2025-03-25
25582,Jair Sánchez González,Fríjoles Diana,Alimentos,27600.26,2025-05-10
25583,Dayana Lisbeth Andrade,Detergente Ariel,Limpieza,5103.15,2025-08-09
25584,Cecilia Flórez López,Maíz Pira,Granos,14895.88,2025-08-19
25585,Sebastián Solano,Papel Higiénico Familia,Limpieza,10158.47,2025-04-18
25586,María Cantillo Álvarez,Coca-Cola,Bebidas,16376.56,2025-04-03
25587,Claudia Ordóñez Hoyos,Lavaloza Axion,Limpieza,10753.94,2025-09-20
25588,Antonio Rodríguez Valencia,Té Lipton Durazno,Bebidas,26402.42,2025-08-01
25589,Ronald David Rendón Gómez,Arveja Verde,Granos,12713.48,2025-02-01
25590,Pablo Zambrano Toro,Jugo Hit,Bebidas,12038.84,2025-02-13
25591,Julia Fanny Rodríguez Pérez,Desinfectante Fabuloso,Limpieza,13246.18,2025-05-31
25592,Juliana Guzmán Agudelo,Detergente Ariel,Limpieza,24847.67,2025-07-26
25593,Carmen Villamil,Trigo Integral,Granos,15727.55,2024-12-02
25594,Marcela Luz Mosquera Arango,Coca-Cola,Bebidas,25910.63,2025-03-14
25595,Alberto César Salamanca,Arveja Verde,Granos,16054.13,2025-04-28
25596,María Carmen Guerra,Suavitel,Limpieza,18450.48,2025-02-08
25597,Alexander Pablo Osorio Ramírez,Arveja Verde,Granos,9308.24,2025-07-15
25598,Eduardo Juan Rodríguez,Desinfectante Fabuloso,Limpieza,4892.64,2025-09-13
25599,Esteban Mendoza Herrera,Toallas de Cocina Scott,Limpieza,16007.9,2025-07-26
25600,Laura Agudelo,Leche Alquería,Bebidas,24643.84,2025-05-05
25601,Carol García Silva,Avena,Granos,18513.97,2024-10-27
25602,Jhon Jairo Duque,Té Lipton Durazno,Bebidas,7219.14,2025-08-10
25603,Nidia Mesa Arango,Garbanzo,Granos,27569.06,2025-04-16
25604,Margarita Flor Vélez,Fríjol Cargamanto,Granos,23745.56,2024-11-15
25605,Luz Díaz,Suavitel,Limpieza,18653.54,2024-10-19
25606,Rocío Elsy Osorio Arias,Maíz Blanco,Granos,10162.45,2024-12-23
25607,Brayan Montes Marín,Agua Brisa con gas,Bebidas,25159.15,2024-11-02
25608,Ángel Juan Álvarez Restrepo,Lentejas La Constancia,Alimentos,26786.0,2025-01-07
25609,Felipe Díaz,Agua Cristal,Bebidas,21883.93,2025-05-12
25610,Leidy Ximena Torres,Cloro Clorox,Limpieza,12449.14,2024-11-21
25611,Dora Karen González Valderrama,Avena,Granos,29213.45,2025-08-06
25612,Andrés Ramírez Delgado,Atún Van Camps,Alimentos,12983.73,2025-02-24
25613,Alejandra Suárez,Jugo Hit,Bebidas,11992.44,2025-06-27
25614,Luis Mena,Fríjol Cargamanto,Granos,27629.61,2025-08-18
25615,Lina Mirian Barreto Díaz,Lavaloza Axion,Limpieza,7678.73,2024-12-01
25616,Andrés Mena Hernández,Jugo Hit,Bebidas,11758.03,2025-03-24
25617,Patricia Zulma Duque,Azúcar Manuelita,Alimentos,29597.6,2025-08-12
25618,Gabriel Ciro Contreras,Jabón Rey,Limpieza,22517.64,2025-02-23
25619,Jessica Caro,Avena,Granos,21954.24,2025-06-05
25620,Julio Steven Parra Castaño,Atún Van Camps,Alimentos,5361.64,2024-12-06
25621,Leonor Peña,Fríjoles Diana,Alimentos,16024.6,2024-10-18
25622,Milena Lilia Rodríguez Bolívar,Suavitel,Limpieza,28262.91,2025-04-29
25623,Angie Lina Ávila,Jugo Hit,Bebidas,22210.84,2025-01-02
25624,Luis Martín Sanabria Zapata,Arroz Roa,Alimentos,11432.03,2025-08-30
25625,David Fabio Martínez,Avena,Granos,19045.78,2025-08-03
25626,Cecilia Catalina Villa Martínez,Detergente Ariel,Limpieza,15098.3,2024-12-12
25627,Mauricio Ronald Correa,Lentejas Ramo,Granos,20875.25,2025-08-21
25628,Alejandro Cano,Cloro Clorox,Limpieza,5785.72,2025-09-18
25629,Diego Ruiz Figueroa,Fríjol Cargamanto,Granos,17406.69,2025-04-01
25630,Jhon Emiro Carvajal Moreno,Toallas de Cocina Scott,Limpieza,25707.47,2025-09-22
25631,Lida González,Lentejas Ramo,Granos,28418.61,2025-01-22
25632,Nancy Patricia Jaramillo Álvarez,Detergente Ariel,Limpieza,19080.05,2025-04-28
25633,Carlos Samuel Benítez,Arroz Roa,Alimentos,16731.46,2025-06-10
25634,Armando Benavides,Fríjol Cargamanto,Granos,23130.3,2024-12-21
25635,Ignacio Hernández,Lentejas Ramo,Granos,18614.61,2025-02-19
25636,Fernando Cáceres Quintero,Lavaloza Axion,Limpieza,24287.6,2025-03-07
25637,Edwin Bejarano,Lentejas La Constancia,Alimentos,6764.57,2025-01-05
25638,José Salamanca,Trigo Integral,Granos,28542.15,2025-09-26
25639,Jhoan Rodríguez,Fríjol Cargamanto,Granos,21720.75,2025-02-09
25640,María Díaz González,Lentejas Ramo,Granos,9323.49,2025-03-30
25641,José Gómez,Avena,Granos,13317.11,2025-10-12
25642,Fernando Daza,Desinfectante Fabuloso,Limpieza,22935.45,2025-07-08
25643,Ana Amparo Castañeda García,Agua Cristal,Bebidas,22745.08,2025-04-09
25644,Patricia Ospino,Fríjol Cargamanto,Granos,29229.31,2025-09-01
25645,Leonardo Rodríguez,Fríjoles Diana,Alimentos,12451.33,2025-05-06
25646,Diana Ortiz Vélez,Gaseosa Postobón Manzana,Bebidas,5057.84,2025-02-03
25647,Cecilia Duque,Trigo Integral,Granos,15183.54,2025-07-21
25648,Luis Nelson Rendón,Garbanzo,Granos,9692.46,2025-01-10
25649,Martha Andrade Chacón,Lentejas La Constancia,Alimentos,4318.01,2025-08-23
25650,Patricia Medina,Leche Alquería,Bebidas,4065.2,2025-02-26
25651,Robinson Pinzón,Jugo de Guayaba del Valle,Bebidas,16686.3,2025-03-16
25652,Carmen Ariza,Arroz Roa,Alimentos,11565.64,2024-11-24
25653,Tatiana Rodríguez,Desinfectante Fabuloso,Limpieza,12519.83,2024-12-17
25654,Carlos Cruz Erazo,Agua Cristal,Bebidas,12851.1,2025-01-26
25655,Óscar Montes,Agua Brisa con gas,Bebidas,11088.79,2025-02-27
25656,Jhonatan Molina Ángel,Lentejas La Constancia,Alimentos,20161.22,2025-06-16
25657,Gustavo Torres,Coca-Cola,Bebidas,26014.24,2025-09-04
25658,Guillermo José Hernández Bernal,Maíz Blanco,Granos,16290.96,2025-08-26
25659,Yadira Vargas Bedoya,Jabón Rey,Limpieza,29426.92,2025-08-13
25660,María Tatiana Gómez,Toallas de Cocina Scott,Limpieza,28749.53,2025-03-23
25661,María Arboleda,Toallas de Cocina Scott,Limpieza,11679.36,2024-12-13
25662,Manuela Medina,Cloro Clorox,Limpieza,22476.47,2025-08-13
25663,Wilmer López Restrepo,Lavaloza Axion,Limpieza,7750.49,2025-01-15
25664,Matilde Ortiz Martínez,Atún Van Camps,Alimentos,10463.39,2025-07-13
25665,Sebastián Londoño Rentería,Desinfectante Fabuloso,Limpieza,29356.62,2025-07-01
25666,Vicente Gerardo García Becerra,Jabón Rey,Limpieza,15166.38,2025-08-25
25667,Iván David Carvajal,Trigo Integral,Granos,26571.75,2024-12-11
25668,Shirley Constanza Torres,Cloro Clorox,Limpieza,27062.95,2025-03-29
25669,María María Carmona,Gaseosa Postobón Manzana,Bebidas,17913.89,2025-03-04
25670,Andrés Torres,Jugo Hit,Bebidas,16406.49,2025-10-09
25671,Víctor Lozano,Lentejas Ramo,Granos,10457.35,2025-05-20
25672,David Naranjo,Cloro Clorox,Limpieza,18254.49,2025-09-11
25673,Luz Marcela Sánchez,Toallas de Cocina Scott,Limpieza,3236.63,2025-09-29
25674,Camilo Sepúlveda Castro,Fríjoles Diana,Alimentos,29218.13,2025-01-31
25675,Germán García,Fríjol Cargamanto,Granos,13252.79,2025-08-26
25676,Leidy Montes Ceballos,Leche Alquería,Bebidas,7958.22,2024-12-19
25677,Miguel Moreno Díaz,Jugo Hit,Bebidas,23884.9,2025-06-10
25678,Leidy Ángela León Sierra,Jugo de Guayaba del Valle,Bebidas,29809.85,2025-06-15
25679,Ricardo Carlos Fernández Garzón,Jabón Rey,Limpieza,16986.35,2025-05-21
25680,Edward Quiroz,Fríjoles Diana,Alimentos,23375.68,2025-04-09
25681,Marcela Amparo Suárez Martínez,Leche Alquería,Bebidas,2297.33,2024-12-03
25682,Jefferson Oswaldo Páez,Agua Brisa con gas,Bebidas,5097.54,2025-03-07
25683,Aura Laura Salazar,Garbanzo,Granos,10422.24,2025-07-06
25684,Eugenia Judith Contreras,Agua Cristal,Bebidas,15957.05,2025-05-22
25685,Leidy Ortiz Jiménez,Agua Cristal,Bebidas,22304.13,2025-01-27
25686,Néstor Alberto Rodríguez,Avena,Granos,6549.88,2025-01-26
25687,Duván David Arboleda Serna,Maíz Pira,Granos,10515.49,2025-03-12
25688,Daniela González,Maíz Pira,Granos,4510.3,2025-10-16
25689,Albert Henry Ramírez Vargas,Papel Higiénico Familia,Limpieza,12491.79,2024-12-16
25690,Doris Andrea Hurtado,Lentejas La Constancia,Alimentos,26402.12,2025-04-25
25691,María González,Arveja Verde,Granos,25490.99,2025-10-16
25692,Diana Molina Giraldo,Papel Higiénico Familia,Limpieza,9217.88,2025-08-26
25693,Fernanda Mayra Restrepo,Leche Alquería,Bebidas,4233.16,2025-09-05
25694,Antonio Jaime Calderón Mantilla,Gaseosa Postobón Manzana,Bebidas,8483.81,2025-02-11
25695,Camilo Hernando Pérez,Fríjoles Diana,Alimentos,28338.43,2025-02-14
25696,Camilo Andrés Núñez León,Agua Brisa con gas,Bebidas,12339.07,2025-02-26
25697,Sebastián Anderson Acosta,Avena,Granos,21029.22,2025-05-23
25698,José Andrés Mora,Gaseosa Postobón Manzana,Bebidas,7289.05,2024-11-21
25699,Yenny Milena Ojeda,Detergente Ariel,Limpieza,3659.65,2025-08-20
25700,Juan Nelson Torres Moreno,Cloro Clorox,Limpieza,10289.72,2025-09-24
25701,Martha Bertha Monroy,Lentejas La Constancia,Alimentos,25500.17,2024-11-20
25702,Janeth Blanco,Té Lipton Durazno,Bebidas,29639.0,2024-12-08
25703,Elizabeth Escobar Trujillo,Lentejas La Constancia,Alimentos,28994.45,2025-04-07
25704,Frank Enrique Ramos,Desinfectante Fabuloso,Limpieza,15356.81,2025-09-07
25705,Juan Ferney López Flórez,Trigo Integral,Granos,16089.42,2025-01-20
25706,Milena Arrieta Jiménez,Trigo Integral,Granos,22990.26,2025-06-11
25707,Luisa Rodríguez Palacios,Lentejas Ramo,Granos,28797.4,2025-09-07
25708,Aura María Álvarez Gómez,Harina Pan,Alimentos,12492.88,2025-07-08
25709,Consuelo Judith Contreras Hernández,Fríjoles Diana,Alimentos,28458.57,2025-04-05
25710,Lorena Velásquez,Jugo Hit,Bebidas,27016.62,2025-10-04
25711,Fernanda Cecilia Beltrán,Atún Van Camps,Alimentos,22685.27,2025-07-26
25712,Jhon Álvarez,Aceite Premier,Alimentos,16018.48,2025-07-25
25713,María Alejandra Barbosa Vanegas,Fríjoles Diana,Alimentos,14810.57,2025-01-12
25714,Libia García Cardona,Aceite Premier,Alimentos,7861.25,2025-01-17
25715,Alberto Anderson Delgado Medina,Detergente Ariel,Limpieza,16512.91,2025-06-02
25716,Cecilia Medina Reyes,Fríjoles Diana,Alimentos,7234.23,2024-10-30
25717,Felipe Eliecer Valencia,Arveja Verde,Granos,13228.82,2025-10-13
25718,Ovidio Juan Ortiz,Sal Refisal,Alimentos,12996.37,2025-02-07
25719,Enrique Yeison Franco,Sal Refisal,Alimentos,23130.16,2025-01-03
25720,Dayana Marcela González Reyes,Harina Pan,Alimentos,16595.56,2025-08-08
25721,Johanna Rendón Ibarra,Maíz Pira,Granos,15464.27,2025-01-01
25722,Alexander Julio Muñoz,Arroz Roa,Alimentos,16312.15,2025-10-15
25723,Jesús Restrepo Flórez,Fríjol Cargamanto,Granos,18358.78,2025-05-12
25724,Estela Luz Galeano,Jugo Hit,Bebidas,17996.44,2025-02-15
25725,Teresa Yaneth Cantillo Galindo,Garbanzo,Granos,19405.88,2024-12-15
25726,David Bryan Ortiz,Toallas de Cocina Scott,Limpieza,9476.13,2025-01-25
25727,Camila Andrea Obando Rojas,Agua Brisa con gas,Bebidas,3022.3,2025-08-17
25728,Sandra Acosta Cifuentes,Té Lipton Durazno,Bebidas,3839.47,2025-08-14
25729,Carlos Luis Castro,Azúcar Manuelita,Alimentos,5735.21,2025-07-10
25730,Hilda Sánchez Santos,Té Lipton Durazno,Bebidas,26973.19,2024-10-23
25731,Carlos Camilo Alzate Romero,Fríjoles Diana,Alimentos,21577.33,2025-09-22
25732,Óscar Zapata Muñoz,Maíz Blanco,Granos,12666.32,2025-03-16
25733,Jesús David Muñoz Camargo,Toallas de Cocina Scott,Limpieza,12613.1,2025-01-22
25734,Alejandra Patricia Mora,Papel Higiénico Familia,Limpieza,14073.29,2025-04-08
25735,Beatriz Maritza Pacheco Trujillo,Avena,Granos,8352.44,2025-05-08
25736,Roberto Omar Silva,Agua Brisa con gas,Bebidas,28019.52,2024-12-31
25737,Marcela González Hernández,Harina Pan,Alimentos,25641.75,2025-05-01
25738,Judith Yepes,Garbanzo,Granos,7903.07,2024-12-13
25739,Edison Garcés,Arroz Roa,Alimentos,7232.59,2025-01-16
25740,Enrique Andrés Pinto Prieto,Azúcar Manuelita,Alimentos,27278.01,2024-11-11
25741,Luz García Peña,Harina Pan,Alimentos,9601.62,2025-05-01
25742,Rocío Rojas Cano,Maíz Pira,Granos,8934.46,2024-11-19
25743,Liliana Hilda Saavedra,Jugo Hit,Bebidas,5642.6,2025-05-22
25744,Ruth Espitia López,Aceite Premier,Alimentos,17959.7,2024-11-09
25745,Patricia Castillo,Gaseosa Postobón Manzana,Bebidas,9586.18,2024-11-19
25746,Paola Guerra Contreras,Jugo de Guayaba del Valle,Bebidas,3567.16,2025-05-15
25747,Paola Andrea Guerrero,Jugo de Guayaba del Valle,Bebidas,12055.71,2024-11-03
25748,María Janeth Vargas Sarmiento,Jugo de Guayaba del Valle,Bebidas,6694.32,2025-06-16
25749,William Felipe Suárez,Papel Higiénico Familia,Limpieza,13353.83,2025-03-16
25750,Karina María Valencia,Azúcar Manuelita,Alimentos,6364.1,2025-01-01
25751,Luis Pardo,Trigo Integral,Granos,7398.01,2024-11-04
25752,César Hernández Ayala,Jabón Rey,Limpieza,11936.41,2025-04-27
25753,Lucía Guzmán,Arroz Roa,Alimentos,20985.08,2025-06-21
25754,José Nelson Henao,Toallas de Cocina Scott,Limpieza,2271.75,2024-12-09
25755,Johana Leidy Hoyos Vásquez,Arveja Verde,Granos,4258.36,2025-04-30
25756,Manuel Zambrano Sánchez,Maíz Pira,Granos,6703.78,2024-12-12
25757,Mery Marcela González,Lentejas Ramo,Granos,15090.93,2024-12-04
25758,Yolanda Marina Ruiz,Jabón Rey,Limpieza,18730.56,2025-05-07
25759,Luisa Pacheco,Jabón Rey,Limpieza,9211.41,2025-02-26
25760,Enrique Alexis Bohórquez,Avena,Granos,26281.26,2025-08-04
25761,Esperanza González,Lentejas Ramo,Granos,7419.43,2025-05-09
25762,Germán Manuel Flórez Toro,Atún Van Camps,Alimentos,18990.94,2025-03-21
25763,Alejandra Beatriz Arroyo,Arroz Roa,Alimentos,28711.08,2025-03-18
25764,Hernán Dany Muñoz Orozco,Lentejas La Constancia,Alimentos,23241.85,2025-07-06
25765,Jonathan Mendoza,Lentejas La Constancia,Alimentos,18164.82,2025-09-03
25766,Sindy Arias Rodríguez,Jugo Hit,Bebidas,25065.7,2025-09-27
25767,Cecilia Lucía Reyes Gómez,Azúcar Manuelita,Alimentos,10861.0,2024-11-19
25768,Kevin Solano Calderón,Harina Pan,Alimentos,17256.46,2025-03-23
25769,Olga Ramírez Ramírez,Papel Higiénico Familia,Limpieza,18117.43,2025-06-16
25770,Olga Martínez Monroy,Maíz Pira,Granos,29651.73,2025-04-18
25771,Elizabeth Liseth Maldonado Fuentes,Jugo de Guayaba del Valle,Bebidas,2057.31,2025-09-22
25772,Nelson Zapata,Gaseosa Postobón Manzana,Bebidas,17878.61,2025-01-01
25773,María Ruiz,Té Lipton Durazno,Bebidas,18799.58,2025-06-04
25774,Gabriel Díaz Torres,Jugo Hit,Bebidas,23374.47,2025-06-20
25775,Dairo Zapata,Lentejas Ramo,Granos,13625.23,2025-03-17
25776,Doris Rincón,Trigo Integral,Granos,5748.33,2025-03-06
25777,Jhonatan José Gómez,Azúcar Manuelita,Alimentos,29442.87,2025-08-14
25778,Aida Fernanda Palacios,Coca-Cola,Bebidas,16496.08,2025-05-04
25779,Elvira Bohórquez Bolívar,Maíz Blanco,Granos,24665.89,2025-07-24
25780,Patricia Hernández Cardona,Desinfectante Fabuloso,Limpieza,10711.52,2025-06-05
25781,Elsa Carmen Rincón,Lavaloza Axion,Limpieza,20317.83,2025-10-06
25782,William Martínez,Leche Alquería,Bebidas,5673.44,2025-06-03
25783,José Alberto García,Avena,Granos,13941.66,2025-01-12
25784,Arturo Gómez Arenas,Jabón Rey,Limpieza,3278.8,2025-03-08
25785,Andrea Vargas,Maíz Blanco,Granos,6247.73,2025-09-07
25786,Hernando Muñoz,Agua Cristal,Bebidas,12654.56,2025-02-02
25787,Isabel Ayala,Lentejas La Constancia,Alimentos,7680.51,2025-02-28
25788,Enrique Caicedo Agudelo,Gaseosa Postobón Manzana,Bebidas,25089.88,2025-10-10
25789,Luz Milena Londoño Montoya,Jabón Rey,Limpieza,4017.82,2024-12-16
25790,Judith Lucía Triana Valencia,Jugo de Guayaba del Valle,Bebidas,19948.95,2024-11-11
25791,David José Guerrero Martínez,Lavaloza Axion,Limpieza,16362.65,2025-04-14
25792,Piedad Ángela Martínez García,Arroz Roa,Alimentos,27786.72,2024-12-20
25793,Luz González,Lavaloza Axion,Limpieza,6871.83,2025-09-25
25794,Jaime Johnny Montoya Castellanos,Aceite Premier,Alimentos,10360.22,2025-06-24
25795,José Delgado Díaz,Maíz Blanco,Granos,28885.27,2024-12-06
25796,Edwin Alberto Prieto Rodríguez,Gaseosa Postobón Manzana,Bebidas,6436.77,2025-03-09
25797,Karen Marcela Arango López,Cloro Clorox,Limpieza,20024.81,2025-10-15
25798,Mirian Méndez Agudelo,Trigo Integral,Granos,4984.29,2025-04-06
25799,Luis Perea,Agua Cristal,Bebidas,28705.77,2024-12-31
25800,Jhon Contreras,Atún Van Camps,Alimentos,24236.55,2025-01-23
25801,Dario Reinaldo Bermúdez,Agua Cristal,Bebidas,2407.06,2024-11-22
25802,Rafael Luis Sánchez,Sal Refisal,Alimentos,2774.37,2025-01-25
25803,Cristian Soto,Coca-Cola,Bebidas,17773.25,2025-04-14
25804,Alicia Agudelo Hernández,Azúcar Manuelita,Alimentos,29691.08,2025-02-28
25805,Ernesto Martínez,Azúcar Manuelita,Alimentos,7034.14,2024-12-27
25806,María Yulieth Pineda,Gaseosa Postobón Manzana,Bebidas,29851.63,2025-08-24
25807,Cecilia Clara Caicedo Valencia,Coca-Cola,Bebidas,29754.35,2025-10-13
25808,Adalberto César Duque Sandoval,Jugo de Guayaba del Valle,Bebidas,2559.2,2025-08-22
25809,Paula María Arroyo Bedoya,Coca-Cola,Bebidas,19789.29,2025-08-08
25810,Jhoan Alfonso Gallego,Suavitel,Limpieza,20897.68,2025-01-24
25811,Edinson Armando Díaz,Detergente Ariel,Limpieza,12662.92,2024-11-08
25812,Luis Joel Montenegro Gamboa,Detergente Ariel,Limpieza,12512.02,2024-12-04
25813,Flor Jiménez,Lentejas La Constancia,Alimentos,5926.48,2025-10-07
25814,Santiago Wilder Álvarez Vergara,Trigo Integral,Granos,4434.92,2025-08-12
25815,Diana Méndez Padilla,Avena,Granos,5186.67,2025-01-10
25816,Damaris Muñoz,Cloro Clorox,Limpieza,29354.56,2025-08-13
25817,José Fernando Jaramillo,Harina Pan,Alimentos,21765.66,2025-02-02
25818,Diego Arango,Azúcar Manuelita,Alimentos,20290.59,2024-10-28
25819,Carmenza Cardona Gómez,Garbanzo,Granos,16703.04,2024-10-20
25820,Nidia Gómez,Sal Refisal,Alimentos,12425.69,2025-05-05
25821,Eugenia Medina Torres,Maíz Blanco,Granos,15821.26,2024-12-19
25822,Leonardo Moreno,Trigo Integral,Granos,7433.34,2025-04-14
25823,Julián Rueda,Aceite Premier,Alimentos,18439.49,2025-01-14
25824,Alberto Quintero,Aceite Premier,Alimentos,13274.72,2025-05-15
25825,Nicolás Carlos García,Arroz Roa,Alimentos,15567.17,2024-12-14
25826,Laura Orozco Herrera,Detergente Ariel,Limpieza,24602.1,2025-02-03
25827,Lilia María López Cruz,Agua Brisa con gas,Bebidas,10423.29,2025-03-22
25828,Aura Ramírez Agudelo,Cloro Clorox,Limpieza,16210.31,2024-11-08
25829,Luis Carlos Garcés,Sal Refisal,Alimentos,15953.57,2025-04-19
25830,Enrique José Henao Camargo,Lentejas La Constancia,Alimentos,29283.85,2025-03-07
25831,Mauricio Giraldo Guerrero,Sal Refisal,Alimentos,11447.37,2024-12-19
25832,Patricia Elvia Uribe,Gaseosa Postobón Manzana,Bebidas,6643.52,2025-06-09
25833,Hugo Velásquez,Avena,Granos,11146.25,2025-07-04
25834,Milena Muñoz,Leche Alquería,Bebidas,29728.96,2025-05-13
25835,María Barrera Quintero,Atún Van Camps,Alimentos,21621.38,2025-05-18
25836,Jairo Juan Pineda Cardozo,Harina Pan,Alimentos,20945.19,2024-11-23
25837,Fabián Luis Díaz,Agua Brisa con gas,Bebidas,28798.82,2025-10-10
25838,Libardo Fabián Sánchez,Harina Pan,Alimentos,2273.01,2025-09-19
25839,Luz Yuri Burgos,Gaseosa Postobón Manzana,Bebidas,9133.18,2025-02-10
25840,María Gómez,Jugo de Guayaba del Valle,Bebidas,8521.3,2025-03-15
25841,Antonia Parra García,Lentejas La Constancia,Alimentos,19550.93,2025-10-12
25842,Roberto Caicedo,Toallas de Cocina Scott,Limpieza,11873.47,2025-01-08
25843,Bibiana Estrada,Jugo Hit,Bebidas,23477.19,2024-12-11
25844,Carlos Ospino Martínez,Papel Higiénico Familia,Limpieza,9479.36,2025-03-24
25845,Antonio Martínez,Jugo de Guayaba del Valle,Bebidas,6330.7,2024-11-26
25846,José Naranjo Ortiz,Detergente Ariel,Limpieza,25851.91,2025-06-28
25847,David Alejandro Moreno,Azúcar Manuelita,Alimentos,24302.99,2025-06-15
25848,Sonia Gómez,Jugo de Guayaba del Valle,Bebidas,18345.84,2025-02-05
25849,Daniel Acevedo,Aceite Premier,Alimentos,29477.86,2025-06-06
25850,Antonio Gutiérrez,Aceite Premier,Alimentos,24614.67,2025-06-30
25851,José Octavio Giraldo Flórez,Sal Refisal,Alimentos,27716.16,2025-05-02
25852,Liliana Inés Cárdenas,Gaseosa Postobón Manzana,Bebidas,3155.48,2024-10-17
25853,Amparo Cárdenas,Toallas de Cocina Scott,Limpieza,7118.85,2024-10-28
