id_compra;cliente;producto;categoria;precio;fecha_compra
2247;Alfonso Romero Hernández;Fríjoles Diana;Alimentos;6650.95;2024-10-03
2248;Martha Castro Rodríguez;Toallas de Cocina Scott;Limpieza;28988.27;2025-07-05
2249;Miguel Sánchez;Maíz Blanco;Granos;26074.3;2025-10-01
2250;José Eduardo Paz García;Cloro Clorox;Limpieza;10255.28;2024-11-27
2251;Manuel Cristian Bernal Rodríguez;Maíz Blanco;Granos;11347.8;2025-03-29
2252;Sofía Morales;Atún Van Camps;Alimentos;29425.63;2024-12-03
2253;Leonardo Juan Córdoba Salas;Fríjol Cargamanto;Granos;3036.48;2024-12-12
2254;Jaime Cristian Bustos Narváez;Arveja Verde;Granos;16373.96;2025-07-19
2255;Steven Hernández;Lentejas Ramo;Granos;22000.13;2025-09-14
2256;Esperanza Muñoz Buitrago;Atún Van Camps;Alimentos;18139.29;2024-11-24
2257;Wendy Martha Giraldo;Azúcar Manuelita;Alimentos;27000.56;2025-06-17
2258;Wilson Edgar Jaimes Bolívar;Arveja Verde;Granos;5274.34;2025-01-20
2259;Jaime Armando Manrique Jiménez;Té Lipton Durazno;Bebidas;21530.4;2025-06-11
2260;Jhon Palacios Saavedra;Lentejas La Constancia;Alimentos;10064.3;2025-04-30
2261;Consuelo Escobar;Toallas de Cocina Scott;Limpieza;11627.73;2025-04-01
2262;Liseth Mejía;Cloro Clorox;Limpieza;18454.44;2025-06-10
2263;Hernando Estrada;Té Lipton Durazno;Bebidas;5672.44;2025-04-08
2264;Milton Alexander Rojas;Agua Brisa con gas;Bebidas;28874.49;2025-07-25
2265;Jhoan Juan López;Té Lipton Durazno;Bebidas;24393.14;2024-11-18
2266;Julia Laura Álvarez Espitia;Cloro Clorox;Limpieza;9908.8;2025-01-10
2267;Esther Silva;Harina Pan;Alimentos;5614.7;2025-05-03
2268;Luz Olga Rico Torres;Suavitel;Limpieza;18960.97;2025-10-01
2269;Jorge Jorge Moreno;Atún Van Camps;Alimentos;28405.53;2025-07-01
2270;Olga Camargo Ramírez;Fríjol Cargamanto;Granos;8572.13;2025-02-01
2271;Yolanda Esther Quiroz;Arroz Roa;Alimentos;12046.03;2024-12-14
2272;Yesid Quintero Gómez;Gaseosa Postobón Manzana;Bebidas;20953.98;2024-11-22
2273;Alexander Daniel Hernández Mora;Jabón Rey;Limpieza;24590.84;2024-12-06
2274;Judith Eugenia Ávila Burbano;Agua Brisa con gas;Bebidas;5191.14;2025-06-09
2275;Sergio Andrés Martínez Nieto;Detergente Ariel;Limpieza;17735.48;2024-11-14
2276;Paola Pilar Sánchez;Fríjol Cargamanto;Granos;29822.56;2025-05-14
2277;Jesús Miranda Henao;Coca-Cola;Bebidas;23562.66;2025-01-15
2278;Lidia Alba Ardila;Jugo Hit;Bebidas;25895.43;2025-03-12
2279;Miller Aguirre Calderón;Arroz Roa;Alimentos;27945.7;2024-10-20
2280;Nelcy Teresa Gutiérrez;Arveja Verde;Granos;28954.12;2024-12-13
2281;Natalia Gladys Moreno García;Fríjoles Diana;Alimentos;23886.27;2025-08-12
2282;Nelson Manuel Cano Ruiz;Arroz Roa;Alimentos;16204.56;2025-01-14
2283;Jaime Bautista Sánchez;Detergente Ariel;Limpieza;26384.35;2024-10-24
2284;Diego Rafael Cifuentes Vanegas;Jugo Hit;Bebidas;22393.78;2025-04-30
2285;Julio Ramírez Ortiz;Arveja Verde;Granos;22511.45;2025-06-30
2286;Orlando Acevedo Mantilla;Lentejas La Constancia;Alimentos;20118.6;2025-03-08
2287;María Amparo Cortés Obando;Jugo Hit;Bebidas;5443.54;2025-06-19
2288;Aida Cindy Villamizar Quintero;Toallas de Cocina Scott;Limpieza;29149.83;2024-10-17
2289;Danny Armando Hernández;Aceite Premier;Alimentos;25374.77;2025-08-17
2290;Andrés Martínez;Maíz Pira;Granos;10029.23;2025-03-23
2291;Liliana Teresa Triana Álvarez;Detergente Ariel;Limpieza;9448.44;2024-11-12
2292;Enrique Cardona;Maíz Pira;Granos;19624.33;2025-07-30
2293;Juan Fernández Martínez;Suavitel;Limpieza;23089.78;2025-08-06
2294;María Nohora Fuentes;Lentejas Ramo;Granos;5863.84;2024-10-09
2295;Hugo Miller Mosquera Torres;Trigo Integral;Granos;27704.56;2025-03-25
2296;Cecilia Rodríguez Vásquez;Maíz Pira;Granos;28424.73;2024-12-04
2297;Sebastián Luis Acosta;Avena;Granos;23564.25;2025-08-05
2298;Andrea Daniela Díaz;Fríjoles Diana;Alimentos;11472.5;2025-01-17
2299;Manuel Ramírez Cortés;Avena;Granos;14154.02;2025-09-14
2300;John Córdoba;Maíz Blanco;Granos;20484.93;2025-05-23
2301;Clemencia Galvis Páez;Jabón Rey;Limpieza;29376.52;2025-09-27
2302;Fernanda María Herrera;Agua Brisa con gas;Bebidas;13256.08;2025-09-16
2303;Orlando Roa;Gaseosa Postobón Manzana;Bebidas;27458.46;2025-04-25
2304;Antonio Héctor Rincón Gutiérrez;Azúcar Manuelita;Alimentos;27205.84;2025-07-19
2305;Lucía Juliana Ortiz Ochoa;Desinfectante Fabuloso;Limpieza;14493.29;2024-12-12
2306;Pedro Julio Garcés;Toallas de Cocina Scott;Limpieza;21529.19;2025-06-19
2307;Isabel Ceballos Mendoza;Lentejas Ramo;Granos;26667.29;2025-01-19
2308;Bertha López;Arroz Roa;Alimentos;17048.14;2025-03-20
2309;Daniela González Muñoz;Avena;Granos;16573.15;2025-05-15
2310;Daniel José Guzmán;Leche Alquería;Bebidas;4598.95;2025-01-01
2311;Milena Pineda Ochoa;Gaseosa Postobón Manzana;Bebidas;23197.3;2024-11-30
2312;Joel Jesús Rojas Rincón;Jabón Rey;Limpieza;2780.95;2025-02-21
2313;David Ortiz;Leche Alquería;Bebidas;25302.41;2025-09-12
2314;Claudia Yuly Jaramillo;Agua Brisa con gas;Bebidas;29634.73;2025-08-03
2315;Nancy Galvis Ardila;Arroz Roa;Alimentos;25564.34;2025-04-26
2316;Norberto Saavedra Álvarez;Gaseosa Postobón Manzana;Bebidas;5466.76;2025-07-06
2317;Arnulfo Zapata García;Harina Pan;Alimentos;10342.91;2024-12-04
2318;Ricardo Díaz;Harina Pan;Alimentos;11491.45;2025-08-25
2319;Luz Zuluaga Cerón;Cloro Clorox;Limpieza;11809.44;2025-09-02
2320;Fernando Francisco Agudelo Castaño;Jugo Hit;Bebidas;22001.83;2025-05-22
2321;Smith José Rueda;Detergente Ariel;Limpieza;11179.71;2024-10-05
2322;Alberto Betancur Mora;Lavaloza Axion;Limpieza;14720.67;2025-08-31
2323;María Amparo Díaz;Desinfectante Fabuloso;Limpieza;25196.25;2025-06-09
2324;Alexander Miguel Ríos;Fríjoles Diana;Alimentos;3741.42;2025-02-14
2325;Yesenia Gloria Gallego;Toallas de Cocina Scott;Limpieza;8013.96;2024-11-11
2326;Antonio Arroyo Guerra;Sal Refisal;Alimentos;20951.03;2025-01-29
2327;John Julián Acevedo Duque;Trigo Integral;Granos;26416.41;2024-12-17
2328;Víctor Carlos Córdoba;Trigo Integral;Granos;29902.33;2025-07-21
2329;Andrea Salgado Martínez;Trigo Integral;Granos;25066.73;2025-02-16
2330;Fernando Vargas Ramírez;Suavitel;Limpieza;15573.4;2025-05-18
2331;Jairo Fernando Sandoval Hernández;Avena;Granos;29104.89;2025-08-11
2332;María Villa;Aceite Premier;Alimentos;14752.11;2025-08-17
2333;Luis Zambrano;Lentejas La Constancia;Alimentos;28433.95;2025-03-30
2334;Yamile Medina;Agua Cristal;Bebidas;18844.81;2025-04-09
2335;Sofía Hernández Aguirre;Garbanzo;Granos;5384.26;2025-07-19
2336;Susana Zapata;Coca-Cola;Bebidas;16637.77;2025-03-01
2337;Germán Ortiz Montes;Sal Refisal;Alimentos;10537.89;2025-03-09
2338;Leonardo Fredy Díaz Correa;Jugo de Guayaba del Valle;Bebidas;10231.48;2025-08-30
2339;Elena Jiménez Montoya;Lentejas La Constancia;Alimentos;5979.91;2025-04-18
2340;Diego Cristian Castrillón;Maíz Blanco;Granos;28230.98;2025-08-22
2341;Adriana Elena Alzate;Jugo de Guayaba del Valle;Bebidas;8036.28;2024-11-11
2342;Alba Sánchez Córdoba;Maíz Blanco;Granos;5425.18;2025-01-24
2343;Luisa Monroy;Agua Cristal;Bebidas;26371.94;2025-02-20
2344;José Aguilar;Arveja Verde;Granos;18045.65;2025-09-07
2345;José Armando Suárez Contreras;Maíz Pira;Granos;23877.78;2024-11-25
2346;Camilo Moreno Gómez;Avena;Granos;23334.63;2025-09-14
2347;Ana María Zapata Franco;Arveja Verde;Granos;20682.18;2025-04-15
2348;Jorge Kevin Suárez Olaya;Lavaloza Axion;Limpieza;4500.82;2025-02-09
2349;León Tamayo;Trigo Integral;Granos;8519.02;2025-08-04
2350;Alirio Mauricio Mora Zambrano;Maíz Pira;Granos;17147.84;2025-08-06
2351;Nancy Mery Calderón;Fríjol Cargamanto;Granos;20085.66;2025-10-03
2352;Inés Osorio Padilla;Jabón Rey;Limpieza;18015.85;2025-08-11
2353;Diego Alexander Rojas;Agua Cristal;Bebidas;20029.6;2025-04-30
2354;Claudia Muñoz Aguilar;Aceite Premier;Alimentos;28744.71;2025-04-26
2355;Fernando Víctor Aguilar Ramírez;Aceite Premier;Alimentos;23015.64;2025-04-04
2356;Patricia Lina Contreras;Fríjoles Diana;Alimentos;20431.12;2025-06-24
2357;Sandra Yaneth Sarmiento;Jabón Rey;Limpieza;9698.95;2025-02-15
2358;Marlon Ernesto González Caballero;Cloro Clorox;Limpieza;25231.34;2025-03-03
2359;Francia Stella Rodríguez;Garbanzo;Granos;24593.79;2025-03-15
2360;Nelly Montoya;Agua Brisa con gas;Bebidas;18489.0;2025-06-22
2361;Enrique Fernando López Ramos;Maíz Blanco;Granos;11518.78;2024-10-09
2362;Cristian Silvio Velásquez Hurtado;Desinfectante Fabuloso;Limpieza;2673.59;2025-04-16
2363;Álvaro Rafael Ramírez;Agua Brisa con gas;Bebidas;9200.98;2025-08-09
2364;Mauricio Pinzón;Fríjoles Diana;Alimentos;17169.82;2025-08-30
2365;Leonardo Carlos Quintero Mena;Jugo Hit;Bebidas;7114.73;2025-02-02
2366;Ana Ramírez Martínez;Lentejas La Constancia;Alimentos;10590.24;2025-02-15
2367;Marcela Martha Camargo;Avena;Granos;3649.58;2025-07-17
2368;Lina Torres Córdoba;Jugo Hit;Bebidas;2760.79;2025-02-07
2369;Alfredo Rodríguez Loaiza;Azúcar Manuelita;Alimentos;12918.31;2025-01-24
2370;Eugenia Beatriz Villegas Giraldo;Jugo Hit;Bebidas;13559.04;2025-08-17
2371;Andrea Vanessa Serna Peña;Jugo de Guayaba del Valle;Bebidas;12514.37;2025-08-10
2372;Camilo Martínez;Arroz Roa;Alimentos;7671.66;2024-11-25
2373;Nelcy Ruiz Gamboa;Toallas de Cocina Scott;Limpieza;16241.4;2025-03-21
2374;Elvia Geraldine Vargas Blanco;Garbanzo;Granos;9540.05;2025-08-29
2375;Guillermo Orozco Suárez;Té Lipton Durazno;Bebidas;17487.39;2025-09-02
2376;Smith Daniel Díaz;Harina Pan;Alimentos;2809.38;2024-12-10
2377;Johanna Milena Ríos Angulo;Jabón Rey;Limpieza;9536.47;2024-11-05
2378;Jorge Javier Arias;Aceite Premier;Alimentos;23363.39;2025-08-21
2379;Jenny Carolina Hernández;Papel Higiénico Familia;Limpieza;17910.88;2025-06-11
2380;Jennifer Arango;Garbanzo;Granos;25695.78;2025-09-09
2381;María Estela Roa Rodríguez;Suavitel;Limpieza;12452.55;2025-05-03
2382;Andrea Vallejo Cardona;Cloro Clorox;Limpieza;17051.0;2025-08-10
2383;María María Meneses;Arveja Verde;Granos;3170.18;2025-08-26
2384;María Arteaga Ortega;Fríjol Cargamanto;Granos;20285.65;2024-10-21
2385;Marlene Rosa Hernández;Jabón Rey;Limpieza;3684.9;2024-10-30
2386;María Medina;Fríjol Cargamanto;Granos;18740.3;2025-06-04
2387;Jimmy Lozano Amaya;Maíz Pira;Granos;25588.28;2025-05-06
2388;Emilio Reyes;Papel Higiénico Familia;Limpieza;3273.57;2025-02-06
2389;Edna Consuelo Pinto;Azúcar Manuelita;Alimentos;4512.02;2025-06-25
2390;Julio Ariel Espinosa Díaz;Lentejas La Constancia;Alimentos;22302.07;2025-03-24
2391;Miriam Julieth Vanegas;Agua Brisa con gas;Bebidas;7903.8;2025-05-11
2392;Rubén Valderrama;Gaseosa Postobón Manzana;Bebidas;19784.76;2024-11-05
2393;Johana Jhoana Hernández;Fríjol Cargamanto;Granos;8885.99;2024-10-30
2394;Hernán Misael Ruiz Gómez;Gaseosa Postobón Manzana;Bebidas;7897.47;2025-04-15
2395;Jonathan Gómez Martínez;Coca-Cola;Bebidas;27592.51;2024-12-22
2396;María Valencia Osorio;Jabón Rey;Limpieza;19046.03;2024-11-02
2397;Johanna Ángela Osorio Villa;Arroz Roa;Alimentos;20835.78;2025-08-02
2398;Dario Álvaro Toro;Arveja Verde;Granos;23349.03;2025-07-11
2399;Martha Arenas;Fríjoles Diana;Alimentos;17082.18;2025-05-09
2400;Edna María Martínez;Garbanzo;Granos;11883.85;2024-11-10
2401;William Toro Burgos;Maíz Pira;Granos;12829.03;2025-03-16
2402;Rosa Gloria Martínez;Fríjoles Diana;Alimentos;14955.39;2025-06-07
2403;Alfonso Rojas;Toallas de Cocina Scott;Limpieza;2262.17;2025-08-03
2404;Patricia Parada;Azúcar Manuelita;Alimentos;21055.52;2025-01-27
2405;Leydi Edilma Ramos;Leche Alquería;Bebidas;4519.06;2024-11-01
2406;Alejandro Eder Zapata Herrera;Leche Alquería;Bebidas;8559.22;2025-09-03
2407;Ana Geraldine Castaño Sánchez;Maíz Pira;Granos;3030.29;2025-08-14
2408;José Juan Galvis;Lentejas Ramo;Granos;2199.79;2025-09-17
2409;Sergio Álvarez;Garbanzo;Granos;26357.65;2025-10-03
2410;Julio Joaquín González Rojas;Avena;Granos;17449.99;2025-01-07
2411;Ángela Patricia Paz;Detergente Ariel;Limpieza;18468.61;2025-05-12
2412;John Alarcón Cerón;Lentejas La Constancia;Alimentos;9269.49;2025-06-12
2413;Juan Diego Hernández;Papel Higiénico Familia;Limpieza;7371.84;2025-06-22
2414;Alexandra Rodríguez Trujillo;Azúcar Manuelita;Alimentos;21059.05;2025-09-17
2415;Angélica María Castañeda;Maíz Blanco;Granos;28260.93;2025-07-27
2416;Santos Víctor Palacio Guerrero;Sal Refisal;Alimentos;14111.35;2025-01-15
2417;Andrés Betancur Cardona;Fríjol Cargamanto;Granos;5408.1;2024-12-04
2418;Lucía Ana Salazar Bonilla;Arveja Verde;Granos;12121.21;2025-05-25
2419;Olga Ana Torres;Aceite Premier;Alimentos;3315.01;2024-12-26
2420;Elena Gutiérrez;Arveja Verde;Granos;10854.78;2024-11-25
2421;Alicia Ramírez Ávila;Lentejas Ramo;Granos;11371.76;2024-10-23
2422;Juan Henry Murcia González;Aceite Premier;Alimentos;29386.68;2025-08-18
2423;Camila Milena Barrios;Garbanzo;Granos;27675.87;2025-01-28
2424;Rosa Elizabeth Torres;Suavitel;Limpieza;11218.29;2025-03-14
2425;Fernanda Rojas Melo;Fríjoles Diana;Alimentos;2780.44;2025-06-18
2426;Oswaldo Salcedo Delgado;Maíz Blanco;Granos;18590.86;2024-10-21
2427;José Cuéllar;Jugo de Guayaba del Valle;Bebidas;8920.3;2025-05-29
2428;Constanza Prada Angulo;Lentejas Ramo;Granos;28846.47;2025-08-06
2429;Antonio Rafael Gómez;Sal Refisal;Alimentos;16550.9;2025-09-27
2430;Junior Bustos Jiménez;Detergente Ariel;Limpieza;23720.99;2025-06-17
2431;José Cardona;Garbanzo;Granos;19509.77;2025-05-05
2432;Oswaldo David Martínez Orozco;Fríjoles Diana;Alimentos;29286.72;2025-03-30
2433;Paola Vélez;Atún Van Camps;Alimentos;10771.82;2025-08-13
2434;Óscar Santiago Herrera;Lentejas La Constancia;Alimentos;3736.06;2024-10-09
2435;Julián Nelson Ramírez Rojas;Maíz Blanco;Granos;10441.19;2025-04-11
2436;Emma Esperanza Pedraza;Garbanzo;Granos;4851.17;2024-10-03
2437;Diana Isabel Arias;Arroz Roa;Alimentos;10257.67;2024-11-11
2438;María Paola Cuéllar;Trigo Integral;Granos;4683.25;2025-04-20
2439;Constanza Pérez;Lentejas Ramo;Granos;26208.32;2025-02-19
2440;Luis Steven Herrera;Harina Pan;Alimentos;12749.76;2025-01-07
2441;Wilson Cabrera Garcés;Garbanzo;Granos;11509.26;2025-04-19
2442;María Ardila Peña;Harina Pan;Alimentos;16481.96;2025-09-07
2443;Álvaro Javier Bautista;Detergente Ariel;Limpieza;4875.31;2025-03-09
2444;Henry Juan Álvarez;Aceite Premier;Alimentos;27322.36;2025-02-15
2445;José Duván Londoño Escobar;Papel Higiénico Familia;Limpieza;11950.95;2024-11-30
2446;Óscar Cristian Lozano;Arveja Verde;Granos;7205.86;2024-10-06
2447;Elena Vargas Martínez;Jabón Rey;Limpieza;3693.75;2025-07-29
2448;Francisco Iván Suárez;Agua Brisa con gas;Bebidas;16367.52;2025-01-01
2449;Claudia Castellanos León;Jugo de Guayaba del Valle;Bebidas;18342.65;2024-10-27
2450;Dario Ruiz Velásquez;Suavitel;Limpieza;15146.67;2025-09-23
2451;Eva Inés Bolívar;Jugo de Guayaba del Valle;Bebidas;12327.24;2025-04-02
2452;Guillermo Vargas Ramírez;Lentejas La Constancia;Alimentos;3604.89;2025-08-19
2453;Esperanza Montenegro Vega;Atún Van Camps;Alimentos;11626.85;2025-07-16
2454;Enrique Salazar;Cloro Clorox;Limpieza;23987.39;2024-10-10
2455;Juan Ortiz Velasco;Leche Alquería;Bebidas;20700.08;2025-07-17
2456;Isabel López;Maíz Pira;Granos;25856.24;2024-12-15
2457;Marcela Victoria Vargas;Jugo de Guayaba del Valle;Bebidas;13723.47;2025-04-11
2458;Enrique Jesús Herrera Méndez;Detergente Ariel;Limpieza;14720.46;2025-02-21
2459;Luz Dahiana Osorio;Harina Pan;Alimentos;8143.36;2025-07-13
2460;José Mora Velasco;Aceite Premier;Alimentos;21410.18;2025-04-07
2461;Isaac Álvarez;Lentejas Ramo;Granos;8692.53;2025-04-27
2462;Alberto Cortés Aguilar;Agua Brisa con gas;Bebidas;7748.86;2025-03-11
2463;Martín Ortiz Ramírez;Jabón Rey;Limpieza;12158.88;2025-06-03
2464;Martín Arroyo Castro;Sal Refisal;Alimentos;2840.49;2025-06-20
2465;Nubia Barrios;Lentejas La Constancia;Alimentos;10136.13;2024-11-18
2466;Carlos Cuesta Cortés;Lavaloza Axion;Limpieza;3229.34;2024-10-04
2467;Marleny Romero;Aceite Premier;Alimentos;7539.1;2025-04-08
2468;Elvira Gina Martínez;Cloro Clorox;Limpieza;26790.7;2025-01-27
2469;Diego Meneses;Lavaloza Axion;Limpieza;25730.96;2025-04-17
2470;Marina Medina;Suavitel;Limpieza;7487.65;2025-06-10
2471;Misael Murillo Silva;Papel Higiénico Familia;Limpieza;27498.17;2025-02-19
2472;Luz Rosa Pérez Bustamante;Lentejas La Constancia;Alimentos;12609.84;2025-04-23
2473;Andrés Jaime Mora;Sal Refisal;Alimentos;28211.19;2024-12-07
2474;Diana Lucía Sierra;Té Lipton Durazno;Bebidas;8724.2;2024-10-07
2475;Antonio Peña Barrios;Jugo Hit;Bebidas;28352.53;2025-01-27
2476;Alexandra García Valencia;Garbanzo;Granos;5317.81;2024-12-26
2477;Lucía Garzón Orjuela;Cloro Clorox;Limpieza;7367.08;2025-03-27
2478;Ofelia Gómez Martínez;Maíz Pira;Granos;10902.65;2024-10-14
2479;Alfonso Alfonso Martínez;Lentejas Ramo;Granos;27788.38;2025-02-17
2480;Lady Hernández;Papel Higiénico Familia;Limpieza;24108.46;2025-03-02
2481;Sandra Ramos Pérez;Leche Alquería;Bebidas;3491.25;2025-08-22
2482;Magda Romero Perdomo;Jugo Hit;Bebidas;25842.07;2025-07-25
2483;Olga Mónica Domínguez López;Lentejas Ramo;Granos;22364.36;2025-03-05
2484;Estela Reyes;Garbanzo;Granos;6688.14;2025-09-17
2485;Angie Bertha Mena;Maíz Pira;Granos;15960.46;2025-02-19
2486;Jorge Carlos Flórez Parra;Avena;Granos;11011.05;2024-12-13
2487;Néstor Nelson Sánchez;Té Lipton Durazno;Bebidas;22038.2;2025-02-15
2488;Betty Montenegro Caballero;Arveja Verde;Granos;9513.39;2025-09-30
2489;Milena Mary Rendón Blanco;Maíz Blanco;Granos;7801.59;2025-03-16
2490;Felipe Galvis García;Toallas de Cocina Scott;Limpieza;26168.71;2025-03-31
2491;Víctor Diego González Camargo;Lentejas Ramo;Granos;10567.97;2025-07-25
2492;Jairo Molina;Avena;Granos;28193.97;2025-04-20
2493;Katherine Blanca Rincón;Jugo de Guayaba del Valle;Bebidas;17415.46;2025-04-10
2494;David Salazar González;Detergente Ariel;Limpieza;10261.34;2025-01-18
2495;Ángela Rodríguez Jiménez;Leche Alquería;Bebidas;18350.94;2025-05-25
2496;Jenny Geraldine Cortés;Maíz Pira;Granos;13930.87;2024-11-23
2497;Richard Suárez Torres;Trigo Integral;Granos;13450.68;2025-04-28
2498;Valentina Carolina Patiño Caicedo;Maíz Pira;Granos;9644.55;2025-10-03
2499;Manuel Sánchez Ortiz;Lentejas La Constancia;Alimentos;14367.28;2025-08-13
2500;Elizabeth Mercedes Fernández;Agua Cristal;Bebidas;12054.6;2025-02-16
2501;Luis Ignacio Buitrago Loaiza;Azúcar Manuelita;Alimentos;25592.89;2025-07-06
2502;Laura Luz Suárez;Azúcar Manuelita;Alimentos;27944.97;2025-03-25
2503;Gloria Osorio Cardona;Fríjoles Diana;Alimentos;3997.76;2024-11-28
2504;Carlos Sergio Quintero;Aceite Premier;Alimentos;11345.22;2025-08-06
2505;Ángel Santos Hernández González;Jugo de Guayaba del Valle;Bebidas;10476.04;2024-10-06
2506;Liliana Beatriz Sánchez;Leche Alquería;Bebidas;21757.99;2025-07-17
2507;Alba Cardozo Fuentes;Papel Higiénico Familia;Limpieza;2238.95;2025-08-03
2508;Liseth Paola Alzate;Jugo de Guayaba del Valle;Bebidas;25024.65;2025-08-14
2509;María Liseth Barreto;Trigo Integral;Granos;25012.12;2025-04-26
2510;Julio Jorge Arévalo Tamayo;Harina Pan;Alimentos;20314.55;2025-03-07
2511;Edward Cabrera;Desinfectante Fabuloso;Limpieza;8372.2;2025-08-12
2512;Alba García;Toallas de Cocina Scott;Limpieza;8544.25;2025-07-06
2513;Mauricio David Torres;Arveja Verde;Granos;11538.47;2025-04-03
2514;Yuri Paola Delgado;Sal Refisal;Alimentos;25682.45;2025-08-10
2515;Wilson Andrés Flórez Quintero;Trigo Integral;Granos;7868.37;2025-07-20
2516;Johan Díaz Ruiz;Maíz Blanco;Granos;12491.6;2025-02-14
2517;Alexander Marín;Papel Higiénico Familia;Limpieza;28413.91;2024-12-27
2518;María Gabriela Henao;Harina Pan;Alimentos;24691.24;2024-12-27
2519;Rosa Hoyos;Gaseosa Postobón Manzana;Bebidas;8313.74;2025-07-25
2520;José Delgado Flórez;Trigo Integral;Granos;23359.56;2024-10-16
2521;Sebastián Leonardo Rojas;Gaseosa Postobón Manzana;Bebidas;18434.74;2024-11-16
2522;Santiago Luis García Sierra;Lentejas La Constancia;Alimentos;6303.35;2025-04-02
2523;James Cristian Gil Bustamante;Agua Brisa con gas;Bebidas;29444.82;2025-06-29
2524;Diana Guerrero;Desinfectante Fabuloso;Limpieza;3783.86;2025-05-11
2525;Alejandra Rosa Moreno;Lentejas Ramo;Granos;15293.77;2024-10-03
2526;Luis José Mejía;Té Lipton Durazno;Bebidas;19892.09;2024-12-04
2527;Luz Patricia López Mejía;Agua Cristal;Bebidas;6799.86;2025-06-05
2528;Elías Jairo Méndez;Jabón Rey;Limpieza;25141.3;2025-04-01
2529;Isabel Bustamante;Maíz Blanco;Granos;7227.38;2024-11-18
2530;Alejandro Juan Acevedo Ortega;Atún Van Camps;Alimentos;9946.89;2025-05-02
2531;Alberto John Espinosa Benítez;Papel Higiénico Familia;Limpieza;20467.96;2025-08-22
2532;María Alejandra Guerrero Galindo;Harina Pan;Alimentos;3608.69;2024-11-13
2533;Cristina María Acosta Hernández;Lentejas La Constancia;Alimentos;11149.62;2025-03-19
2534;Carlos Benavides Silva;Trigo Integral;Granos;6396.99;2025-08-20
2535;Esmeralda Patricia Ramírez;Lentejas La Constancia;Alimentos;17020.68;2024-10-20
2536;Tatiana García;Garbanzo;Granos;12891.8;2025-03-15
2537;Beatriz Luz Gutiérrez Sánchez;Suavitel;Limpieza;26372.57;2024-10-17
2538;Francisco Gerardo Silva;Agua Brisa con gas;Bebidas;24901.09;2025-06-09
2539;Fernando Eider López Jaimes;Avena;Granos;18903.86;2025-05-15
2540;Jaider Valencia Barbosa;Leche Alquería;Bebidas;16069.3;2024-11-17
2541;Óscar Andrés Delgado;Fríjol Cargamanto;Granos;7647.68;2025-08-15
2542;Carlos Juan Sánchez;Toallas de Cocina Scott;Limpieza;3791.16;2025-02-27
2543;Camilo Rodríguez Molina;Lentejas Ramo;Granos;16723.98;2025-06-16
2544;Vanesa Luz Restrepo;Arveja Verde;Granos;14955.47;2025-07-14
2545;William Yesid Barrera;Fríjoles Diana;Alimentos;10061.53;2025-09-09
2546;Cristian Parra Fuentes;Maíz Pira;Granos;21608.86;2025-01-04
2547;Luis Rodríguez Delgado;Agua Brisa con gas;Bebidas;19164.77;2025-02-21
2548;Luz Castro;Desinfectante Fabuloso;Limpieza;8975.77;2025-04-11
2549;Alejandro Nelson Sánchez Rincón;Arveja Verde;Granos;12770.62;2025-03-04
2550;Manuel Anderson Valencia Gómez;Detergente Ariel;Limpieza;13019.44;2025-03-25
2551;Wilmer Rueda Olaya;Aceite Premier;Alimentos;26795.17;2025-02-08
2552;Cecilia López Cuesta;Papel Higiénico Familia;Limpieza;26711.56;2024-10-26
2553;José John Arévalo;Agua Cristal;Bebidas;21545.23;2025-04-09
2554;Augusto Esteban Andrade;Toallas de Cocina Scott;Limpieza;13515.79;2025-05-19
2555;Rubén Daniel Andrade;Sal Refisal;Alimentos;4142.94;2025-04-23
2556;Sandra Pérez Barrera;Sal Refisal;Alimentos;13482.69;2025-09-22
2557;Miguel Luis Mena;Papel Higiénico Familia;Limpieza;7806.42;2025-02-18
2558;Andrés Guerrero;Harina Pan;Alimentos;2748.1;2024-12-19
2559;Rocío Rincón Prada;Trigo Integral;Granos;11622.42;2025-02-27
2560;Laura Johana Díaz Torres;Lentejas Ramo;Granos;13106.88;2025-03-14
2561;Daniel Andrés Jaramillo Díaz;Azúcar Manuelita;Alimentos;5211.12;2024-10-07
2562;Andrés Gutiérrez Guerra;Lavaloza Axion;Limpieza;20768.28;2025-03-21
2563;Wilmar López;Arveja Verde;Granos;14918.0;2025-07-13
2564;Andrea Gloria Fernández Medina;Aceite Premier;Alimentos;21980.28;2025-04-28
2565;Fernando Barrios Pedraza;Avena;Granos;15182.06;2025-01-30
2566;Luis Juan Castro Obando;Jugo Hit;Bebidas;6776.49;2025-07-07
2567;Juan Germán Bastidas;Fríjoles Diana;Alimentos;6962.62;2024-11-29
2568;Juan Valencia;Atún Van Camps;Alimentos;6716.69;2025-03-08
2569;Cristian Alberto Paz;Azúcar Manuelita;Alimentos;6297.9;2025-07-20
2570;Karol Barrera Torres;Jugo Hit;Bebidas;8066.83;2025-07-03
2571;María Franco;Aceite Premier;Alimentos;14377.63;2025-03-11
2572;María Lina Luna Niño;Fríjoles Diana;Alimentos;12937.31;2025-04-08
2573;Valentina Nieto Ramírez;Té Lipton Durazno;Bebidas;3467.63;2024-12-22
2574;Victoria Sindy Vélez;Arroz Roa;Alimentos;23627.47;2024-10-10
2575;Jesús Rodríguez Sanabria;Cloro Clorox;Limpieza;12490.05;2025-01-20
